symbol,date,open,high,low,close,volume,asset,source,provenance
EURUSD,2022-03-03,1.1113580465316772,1.111605167388916,1.1039842367172241,1.1112345457077026,0.0,forex,yahoo,ohlc
EURUSD,2022-03-04,1.1069294214248657,1.1069294214248657,1.0890042781829834,1.1066844463348389,0.0,forex,yahoo,ohlc
EURUSD,2022-03-07,1.087393879890442,1.0930753946304321,1.0808590650558472,1.087453007698059,0.0,forex,yahoo,ohlc
EURUSD,2022-03-08,1.08695650100708,1.0922157764434814,1.0851165056228638,1.0865312814712524,0.0,forex,yahoo,ohlc
EURUSD,2022-03-09,1.0900845527648926,1.1091147661209106,1.0897876024246216,1.0898232460021973,0.0,forex,yahoo,ohlc
EURUSD,2022-03-10,1.1073338985443115,1.1116174459457397,1.0982131958007812,1.107382893562317,0.0,forex,yahoo,ohlc
EURUSD,2022-03-11,1.1012123823165894,1.104191541671753,1.0934697389602661,1.1013944149017334,0.0,forex,yahoo,ohlc
EURUSD,2022-03-14,1.0932546854019165,1.0986958742141724,1.0902509689331055,1.093206763267517,0.0,forex,yahoo,ohlc
EURUSD,2022-03-15,1.094534993171692,1.1018311977386475,1.093948245048523,1.0943193435668945,0.0,forex,yahoo,ohlc
EURUSD,2022-03-16,1.0967316627502441,1.1038745641708374,1.0955781936645508,1.0969363451004028,0.0,forex,yahoo,ohlc
EURUSD,2022-03-17,1.102244257926941,1.1110494136810303,1.1021226644515991,1.1021955013275146,0.0,forex,yahoo,ohlc
EURUSD,2022-03-18,1.1098902225494385,1.1117905378341675,1.1005337238311768,1.1099518537521362,0.0,forex,yahoo,ohlc
EURUSD,2022-03-21,1.1042159795761108,1.1066721677780151,1.1026087999343872,1.1043134927749634,0.0,forex,yahoo,ohlc
EURUSD,2022-03-22,1.1016370058059692,1.1045695543289185,1.0961546897888184,1.101722002029419,0.0,forex,yahoo,ohlc
EURUSD,2022-03-23,1.1030100584030151,1.1042001247406006,1.096575379371643,1.1029735803604126,0.0,forex,yahoo,ohlc
EURUSD,2022-03-24,1.1006306409835815,1.101333737373352,1.0969964265823364,1.1006306409835815,0.0,forex,yahoo,ohlc
EURUSD,2022-03-25,1.100897192955017,1.1038745641708374,1.0982975959777832,1.1009578704833984,0.0,forex,yahoo,ohlc
EURUSD,2022-03-27,1.098189115524292,1.0996744632720947,1.094534993171692,1.098189115524292,0.0,forex,yahoo,ohlc
EURUSD,2022-03-28,1.0993843078613281,1.1136353015899658,1.097044587135315,1.0993843078613281,0.0,forex,yahoo,ohlc
EURUSD,2022-03-29,1.1091516017913818,1.1170001029968262,1.108905553817749,1.1091516017913818,0.0,forex,yahoo,ohlc
EURUSD,2022-03-30,1.1161835193634033,1.1183055639266968,1.1074001789093018,1.1161835193634033,0.0,forex,yahoo,ohlc
EURUSD,2022-03-31,1.1072357892990112,1.1075423955917358,1.1029735803604126,1.1072357892990112,0.0,forex,yahoo,ohlc
