symbol,date,open,high,low,close,volume,asset,source,provenance
EURUSD,2024-11-01,1.0886130332946777,1.0904054641723633,1.084845781326294,1.0886130332946777,0.0,forex,yahoo,ohlc
EURUSD,2024-11-04,1.087453007698059,1.0915838479995728,1.0870392322540283,1.087453007698059,0.0,forex,yahoo,ohlc
EURUSD,2024-11-05,1.0874056816101074,1.0921800136566162,1.0873347520828247,1.0874056816101074,0.0,forex,yahoo,ohlc
EURUSD,2024-11-06,1.093445897102356,1.093445897102356,1.068376064300537,1.093445897102356,0.0,forex,yahoo,ohlc
EURUSD,2024-11-07,1.073306918144226,1.082602620124817,1.0714094638824463,1.073306918144226,0.0,forex,yahoo,ohlc
EURUSD,2024-11-08,1.0795172452926636,1.0797386169433594,1.0710422992706299,1.0795172452926636,0.0,forex,yahoo,ohlc
EURUSD,2024-11-11,1.0714898109436035,1.0728462934494019,1.0628799200057983,1.0714898109436035,0.0,forex,yahoo,ohlc
EURUSD,2024-11-12,1.066439151763916,1.066439151763916,1.0597037076950073,1.066439151763916,0.0,forex,yahoo,ohlc
EURUSD,2024-11-13,1.061672568321228,1.0649060010910034,1.0559773445129395,1.061672568321228,0.0,forex,yahoo,ohlc
EURUSD,2024-11-14,1.0564124584197998,1.0580891370773315,1.0499238967895508,1.0564124584197998,0.0,forex,yahoo,ohlc
EURUSD,2024-11-15,1.0530084371566772,1.0591648817062378,1.052443265914917,1.0530084371566772,0.0,forex,yahoo,ohlc
EURUSD,2024-11-18,1.0533745288848877,1.0586491823196411,1.0531193017959595,1.0533745288848877,0.0,forex,yahoo,ohlc
EURUSD,2024-11-19,1.059490442276001,1.0601080656051636,1.0528532266616821,1.059490442276001,0.0,forex,yahoo,ohlc
EURUSD,2024-11-20,1.0607603788375854,1.0612331628799438,1.0508506298065186,1.0607603788375854,0.0,forex,yahoo,ohlc
EURUSD,2024-11-21,1.0546187162399292,1.0557432174682617,1.0469120740890503,1.0546187162399292,0.0,forex,yahoo,ohlc
EURUSD,2024-11-22,1.0469341278076172,1.0498688220977783,1.0339871644973755,1.0469341278076172,0.0,forex,yahoo,ohlc
EURUSD,2024-11-25,1.0479873418807983,1.0529640913009644,1.0449539422988892,1.0479873418807983,0.0,forex,yahoo,ohlc
EURUSD,2024-11-26,1.0444300174713135,1.0543851852416992,1.0427310466766357,1.0444300174713135,0.0,forex,yahoo,ohlc
EURUSD,2024-11-27,1.0491198301315308,1.0583466291427612,1.0475481748580933,1.0491198301315308,0.0,forex,yahoo,ohlc
EURUSD,2024-11-28,1.0562450885772705,1.0565240383148193,1.0529197454452515,1.0562450885772705,0.0,forex,yahoo,ohlc
EURUSD,2024-11-29,1.0563008785247803,1.0595465898513794,1.0542962551116943,1.0563008785247803,0.0,forex,yahoo,ohlc
EURUSD,2024-12-02,1.0545742511749268,1.0545742511749268,1.0462220907211304,1.0545074939727783,0.0,forex,yahoo,ohlc
EURUSD,2024-12-03,1.0501223802566528,1.0530306100845337,1.048185110092163,1.0501223802566528,0.0,forex,yahoo,ohlc
EURUSD,2024-12-04,1.0510826110839844,1.0540074110031128,1.0473946332931519,1.0510826110839844,0.0,forex,yahoo,ohlc
EURUSD,2024-12-05,1.051414132118225,1.0588284730911255,1.050894856452942,1.051414132118225,0.0,forex,yahoo,ohlc
EURUSD,2024-12-06,1.058559536933899,1.0626428127288818,1.0546075105667114,1.058559536933899,0.0,forex,yahoo,ohlc
EURUSD,2024-12-09,1.0565463304519653,1.0592771768569946,1.0533078908920288,1.0565463304519653,0.0,forex,yahoo,ohlc
EURUSD,2024-12-10,1.0555204153060913,1.056747317314148,1.0500340461730957,1.0555204153060913,0.0,forex,yahoo,ohlc
EURUSD,2024-12-11,1.0532968044281006,1.0540739297866821,1.0481630563735962,1.0532968044281006,0.0,forex,yahoo,ohlc
EURUSD,2024-12-12,1.0506850481033325,1.052997350692749,1.0464848279953003,1.0506850481033325,0.0,forex,yahoo,ohlc
EURUSD,2024-12-13,1.0474056005477905,1.0522992610931396,1.045434594154358,1.0474056005477905,0.0,forex,yahoo,ohlc
EURUSD,2024-12-16,1.051005244255066,1.0524100065231323,1.0475043058395386,1.051005244255066,0.0,forex,yahoo,ohlc
EURUSD,2024-12-17,1.0517348051071167,1.0532857179641724,1.047998309135437,1.0517348051071167,0.0,forex,yahoo,ohlc
EURUSD,2024-12-18,1.0495051145553589,1.0515247583389282,1.0467805862426758,1.0495051145553589,0.0,forex,yahoo,ohlc
EURUSD,2024-12-19,1.0350252389907837,1.0422203540802002,1.0350252389907837,1.0350252389907837,0.0,forex,yahoo,ohlc
EURUSD,2024-12-20,1.0364949703216553,1.0433076620101929,1.0344257354736328,1.0364949703216553,0.0,forex,yahoo,ohlc
EURUSD,2024-12-23,1.0433076620101929,1.0448229312896729,1.038594126701355,1.0433076620101929,0.0,forex,yahoo,ohlc
EURUSD,2024-12-24,1.0405826568603516,1.0411244630813599,1.0387451648712158,1.0405826568603516,0.0,forex,yahoo,ohlc
EURUSD,2024-12-25,1.0402579307556152,1.0432968139648438,1.0401498079299927,1.0402579307556152,0.0,forex,yahoo,ohlc
EURUSD,2024-12-26,1.0399551391601562,1.042535424232483,1.0391446352005005,1.0399551391601562,0.0,forex,yahoo,ohlc
EURUSD,2024-12-27,1.0423181056976318,1.0444954633712769,1.0406694412231445,1.0423181056976318,0.0,forex,yahoo,ohlc
EURUSD,2024-12-30,1.0429377555847168,1.0458500385284424,1.0374196767807007,1.0429377555847168,0.0,forex,yahoo,ohlc
EURUSD,2024-12-31,1.040615200996399,1.0424268245697021,1.0348539352416992,1.040615200996399,0.0,forex,yahoo,ohlc
