symbol,date,open,high,low,close,volume
SPY,2023-09-15,432.293555,432.622263,428.213671,428.648712,111848900
SPY,2023-09-18,428.339296,430.195559,427.865575,428.900055,55752200
SPY,2023-09-19,427.981587,428.571348,425.332573,428.010590,66514600
SPY,2023-09-20,429.267500,429.683216,423.872757,424.075806,82562600
SPY,2023-09-21,421.233328,421.494353,416.911746,417.066437,104095800
SPY,2023-09-22,418.091289,419.686498,415.712948,416.128693,100829700
SPY,2023-09-25,414.920205,417.917252,414.485135,417.878601,70874500
SPY,2023-09-26,414.842850,415.548623,410.907980,411.739441,96168400
SPY,2023-09-27,412.909316,413.470075,408.268703,411.903839,104705800
SPY,2023-09-28,411.352737,415.964348,410.762976,414.291779,92258300
SPY,2023-09-29,417.337228,417.511244,411.768468,413.286346,115111300
SPY,2023-10-02,412.454887,414.369155,410.366602,413.121979,83798600
SPY,2023-10-03,410.946644,413.179942,406.228671,407.591858,103760600
SPY,2023-10-04,408.055967,411.304390,406.596094,410.559967,87453000
SPY,2023-10-05,410.269908,411.246382,407.185853,410.405273,70142700
SPY,2023-10-06,407.959324,416.815188,406.634817,415.277985,113273300
SPY,2023-10-09,413.382981,418.507022,412.831929,417.936615,80374400
SPY,2023-10-10,418.564997,422.702886,418.168606,420.111877,78607300
SPY,2023-10-11,421.175410,422.084172,418.797068,421.832825,62451700
SPY,2023-10-12,422.441817,422.818852,416.911739,419.261047,81154200
SPY,2023-10-13,420.759629,421.958477,415.606615,417.172821,95143100
SPY,2023-10-16,419.415813,422.625586,419.174114,421.562103,75433200
SPY,2023-10-17,418.439345,423.592389,418.091313,421.542755,75324700
SPY,2023-10-18,419.773460,420.730579,414.842791,415.925598,93559800
SPY,2023-10-19,416.641089,418.448994,411.594409,412.271149,121323000
SPY,2023-10-20,411.836104,412.377508,407.098776,407.205139,123919900
SPY,2023-10-23,405.677606,410.356929,403.927707,406.499390,92035100
SPY,2023-10-24,408.616676,410.714639,406.770091,409.564148,78564200
SPY,2023-10-25,407.881929,407.910932,403.173603,403.686005,94223200
SPY,2023-10-26,402.622552,403.473308,397.933581,398.852020,115156800
SPY,2023-10-27,400.437564,400.833954,395.622905,397.044098,107367700
SPY,2023-10-30,399.828450,402.844851,398.532946,401.791046,86562700
SPY,2023-10-31,402.361535,404.633514,400.456944,404.314484,79665200
SPY,2023-11-01,405.281234,409.438449,404.749478,408.626343,98068100
SPY,2023-11-02,412.416195,416.612119,412.396869,416.457428,94938900
SPY,2023-11-03,418.758404,421.803808,418.632716,420.256927,100167800
SPY,2023-11-06,421.011028,421.668443,419.280453,421.223724,67831700
SPY,2023-11-07,421.223697,423.060605,420.082884,422.422516,64256100
