symbol,date,open,high,low,close,volume
SPY,2010-08-05,84.517658,85.014602,84.389659,84.969421,140473800
SPY,2010-08-06,84.133642,84.758584,83.516230,84.623055,239728300
SPY,2010-08-09,85.022131,85.217897,84.570367,85.074837,120800400
SPY,2010-08-10,84.352019,85.067317,83.855081,84.615547,242916300
SPY,2010-08-11,83.312971,83.343089,82.160971,82.296501,273406900
SPY,2010-08-12,81.054106,82.085631,81.016456,81.791985,239542600
SPY,2010-08-13,81.536000,82.040469,81.453176,81.551056,158698500
SPY,2010-08-16,80.993881,81.776941,80.700235,81.513412,147895300
SPY,2010-08-17,82.213652,83.117179,81.980236,82.514824,172270300
SPY,2010-08-18,82.477170,83.109638,82.002819,82.665405,182922100
SPY,2010-08-19,82.236270,82.439562,80.888504,81.227325,265847600
SPY,2010-08-20,80.986378,81.272500,80.376497,80.963791,209714200
SPY,2010-08-23,81.347764,81.746822,80.617410,80.655060,163490300
SPY,2010-08-24,79.774112,80.105408,79.036233,79.457878,280677800
SPY,2010-08-25,79.021170,80.067758,78.524232,79.766586,272234800
SPY,2010-08-26,80.143084,80.248495,78.968491,79.232025,224439500
SPY,2010-08-27,79.728936,80.542114,78.539287,80.459290,272649000
SPY,2010-08-30,80.248506,80.496978,79.284742,79.292267,167238600
SPY,2010-08-31,78.998620,79.796742,78.674855,79.292267,273933100
SPY,2010-09-01,80.361401,81.776929,80.308696,81.663986,256828100
SPY,2010-09-02,81.859809,82.439571,81.686630,82.424515,156112200
SPY,2010-09-03,83.230124,83.568945,82.785886,83.493652,212197300
SPY,2010-09-07,83.102125,83.207536,82.484713,82.552475,141973700
SPY,2010-09-08,82.718113,83.463523,82.680463,83.132233,149924400
SPY,2010-09-09,84.065908,84.088495,83.290379,83.516258,147017900
SPY,2010-09-10,83.666830,84.035769,83.478594,83.937889,127819000
SPY,2010-09-13,84.766163,85.044748,84.427336,84.871574,178503500
SPY,2010-09-14,84.705882,85.300707,84.389649,84.818825,209823600
SPY,2010-09-15,84.570356,85.240474,84.314359,85.142593,168608400
SPY,2010-09-16,84.879077,85.172724,84.592956,85.120018,199962900
SPY,2010-09-17,85.568162,85.651430,84.917165,85.151825,195836900
SPY,2010-09-20,85.447029,86.643047,85.174519,86.453804,214555200
SPY,2010-09-21,86.521932,86.930692,85.923923,86.279701,268389100
SPY,2010-09-22,86.143450,86.627912,85.613566,85.855797,191322400
SPY,2010-09-23,85.151791,86.045019,84.917132,85.159363,202354300
SPY,2010-09-24,86.105583,86.976102,86.029887,86.915543,209671800
SPY,2010-09-27,86.945838,87.044243,86.415960,86.499222,128761800
SPY,2010-09-28,86.612751,87.082076,85.674107,86.801994,209207500
SPY,2010-09-29,86.582466,86.983666,86.309956,86.650597,179665800
SPY,2010-09-30,87.089668,87.649826,85.984484,86.393250,287106700
SPY,2010-10-01,87.044224,87.142634,86.241835,86.756577,174638700
SPY,2010-10-04,86.574900,86.938244,85.674102,86.105576,166153200
SPY,2010-10-05,86.900406,88.051002,86.801996,87.839050,229634100
SPY,2010-10-06,87.823926,88.058591,87.475719,87.831497,148626600
SPY,2010-10-07,88.187248,88.209956,87.195616,87.725494,164860000
SPY,2010-10-08,87.846630,88.459775,87.513560,88.217545,177760100
SPY,2010-10-11,88.353800,88.543043,87.998022,88.300812,103098300
SPY,2010-10-12,88.013140,88.830671,87.543821,88.573303,182210000
SPY,2010-10-13,89.065353,89.739057,88.853396,89.262161,194347200
SPY,2010-10-14,89.178887,89.330285,88.353790,88.913948,217764300
SPY,2010-10-15,89.534687,89.587675,88.384092,89.095642,243705000
SPY,2010-10-18,89.125910,89.829894,88.800412,89.534676,141204800
SPY,2010-10-19,88.709596,89.209195,87.823934,88.361389,280604700
SPY,2010-10-20,88.520343,89.655801,88.467355,89.224327,200051800
SPY,2010-10-21,89.625513,90.147820,88.724714,89.421127,221585500
SPY,2010-10-22,89.557390,89.723925,89.322730,89.587669,108212400
SPY,2010-10-25,90.185662,90.654987,89.784468,89.852592,151145700
SPY,2010-10-26,89.398427,89.958585,89.224327,89.867752,158982900
SPY,2010-10-27,89.239490,89.708815,88.762599,89.610405,190024000
SPY,2010-10-28,90.125117,90.162968,89.194045,89.625519,168576000
SPY,2010-10-29,89.534663,89.867733,89.375699,89.693626,144305500
SPY,2010-11-01,90.132688,90.647430,89.209181,89.723923,174074800
SPY,2010-11-02,90.397620,90.647422,90.155389,90.435471,158345900
SPY,2010-11-03,90.594395,90.851763,89.663317,90.798775,226702800
SPY,2010-11-04,91.805581,92.592833,90.813950,92.547417,215039400
SPY,2010-11-05,92.607954,93.046999,92.486841,92.895607,180654100
