symbol,date,open,high,low,close,volume
AAPL,2019-01-02,36.750285,37.689864,36.593688,37.469204,148158800
AAPL,2019-01-03,34.161698,34.574544,33.691911,33.736992,365248800
AAPL,2019-01-04,34.292203,35.246017,34.118999,35.177208,234428400
AAPL,2019-01-07,35.281604,35.312450,34.617256,35.098907,219111200
AAPL,2019-01-08,35.485657,36.021883,35.238901,35.768005,164101200
AAPL,2019-01-09,35.896109,36.664855,35.502249,36.375389,180396400
AAPL,2019-01-10,36.183228,36.532011,35.794111,36.491676,143122800
AAPL,2019-01-11,36.273371,36.467928,35.948313,36.133381,108092800
AAPL,2019-01-14,35.791736,35.891388,35.404989,35.590057,129756800
AAPL,2019-01-15,35.654110,36.394382,35.601911,36.318459,114843600
AAPL,2019-01-16,36.320833,36.985181,36.301851,36.762150,122278800
AAPL,2019-01-17,36.586578,37.407523,36.363546,36.980442,119284800
AAPL,2019-01-18,37.369557,37.459720,37.008911,37.208218,135004000
AAPL,2019-01-22,37.110936,37.186860,36.211692,36.373035,121576000
AAPL,2019-01-23,36.574712,36.809608,35.993408,36.520142,92522400
AAPL,2019-01-24,36.565222,36.653010,36.002900,36.230675,101766000
AAPL,2019-01-25,36.890264,37.519024,36.615037,37.431232,134142000
AAPL,2019-01-28,36.963827,37.091953,36.458450,37.084835,104768400
AAPL,2019-01-29,37.072958,37.519021,36.565207,36.700447,166348800
AAPL,2019-01-30,38.733832,39.421905,38.017285,39.208366,244439200
AAPL,2019-01-31,39.412416,40.098118,39.044652,39.490715,162958400
AAPL,2019-02-01,39.614095,40.093372,39.369707,39.509697,130672400
AAPL,2019-02-04,39.720858,40.729242,39.690012,40.631962,125982000
AAPL,2019-02-05,41.013985,41.540718,40.892980,41.327175,144406400
AAPL,2019-02-06,41.438685,41.656973,41.011607,41.341408,112958400
AAPL,2019-02-07,40.904826,41.270219,40.416057,40.558418,126966800
AAPL,2019-02-08,40.267715,40.665650,40.131891,40.606079,95280000
AAPL,2019-02-11,40.758578,40.796705,40.329665,40.372555,83973600
AAPL,2019-02-12,40.532220,40.746674,40.436903,40.720463,89134000
AAPL,2019-02-13,40.839592,41.099321,40.489313,40.551266,89960800
AAPL,2019-02-14,40.439287,40.808625,40.360653,40.699017,87342800
AAPL,2019-02-15,40.806232,40.913460,40.448805,40.608456,98507200
AAPL,2019-02-19,40.439277,40.851508,40.386854,40.729980,75891200
AAPL,2019-02-20,40.791949,41.299497,40.744293,40.992107,104457600
AAPL,2019-02-21,40.937295,41.073116,40.579868,40.760963,68998800
AAPL,2019-02-22,40.884864,41.223228,40.837208,41.216080,75652800
AAPL,2019-02-25,41.499645,41.907110,41.449604,41.516323,87493600
AAPL,2019-02-26,41.392411,41.771282,41.263735,41.540146,68280800
AAPL,2019-02-27,41.273274,41.699801,41.158894,41.668823,111341600
AAPL,2019-02-28,41.537780,41.678367,41.204179,41.258984,112861600
AAPL,2019-03-01,41.528237,41.735543,41.197021,41.692654,103544800
AAPL,2019-03-04,41.864225,42.355091,41.454375,41.902351,109744800
AAPL,2019-03-05,41.923793,41.938090,41.590193,41.826096,78949600
AAPL,2019-03-06,41.621168,41.816563,41.447221,41.585426,83241600
AAPL,2019-03-07,41.430537,41.566360,40.989712,41.104088,99185600
AAPL,2019-03-08,40.584626,41.239909,40.389231,41.201782,95997600
AAPL,2019-03-11,41.816553,42.681524,41.783194,42.629101,128044000
AAPL,2019-03-12,42.891227,43.527446,42.741106,43.108067,129870400
AAPL,2019-03-13,43.427378,43.677578,43.110459,43.298706,124130000
AAPL,2019-03-14,43.820530,43.868189,43.501229,43.780022,94318000
AAPL,2019-03-15,44.046910,44.637855,43.782414,44.349529,156171600
AAPL,2019-03-18,44.273266,44.890422,44.270880,44.802258,104879200
AAPL,2019-03-19,44.880907,45.033409,44.301874,44.447227,126585600
AAPL,2019-03-20,44.375737,45.152547,44.018310,44.835629,124140800
AAPL,2019-03-21,45.278841,46.782417,45.228800,46.486942,204136800
AAPL,2019-03-22,46.546508,47.106479,45.459931,45.524269,169630800
AAPL,2019-03-25,45.633881,45.745875,44.463906,44.973835,175381200
AAPL,2019-03-26,45.669623,45.960330,43.982567,44.509174,199202000
AAPL,2019-03-27,44.976223,45.216890,44.451998,44.909504,119393600
AAPL,2019-03-28,45.023875,45.169229,44.685511,44.969070,83121600
AAPL,2019-03-29,45.233568,45.293139,44.926179,45.262161,94256000
AAPL,2019-04-01,45.664862,45.674392,44.888055,45.569550,111448000
